case,B_T,fR_kHz,gate_time_us,ground_logical_Favg,excited_logical_Favg,worst_branch_logical_Favg,branch_to_branch_Favg,ground_nfev,excited_nfev,worst_branch_Favg
lowfield_sourcebacked,1.0291999999999986,17.5,14.285714285714285,0.9943172207605432,0.9923450331955812,0.9923450331955812,0.987755471740934,38426,38426,0.9923450331955812
lowfield_sourcebacked,1.0291999999999986,17.75,14.084507042253522,0.9954769848334464,0.994574845836972,0.994574845836972,0.9890573310918828,37886,37886,0.994574845836972
lowfield_sourcebacked,1.0291999999999986,18.0,13.888888888888893,0.9944958277380624,0.9940106042620478,0.9940106042620478,0.9882430201105064,37358,37358,0.9940106042620478
lowfield_sourcebacked,1.0291999999999986,18.25,13.698630136986305,0.994714653748029,0.9927295276529142,0.9927295276529142,0.989140958173355,36854,36854,0.9927295276529142
lowfield_sourcebacked,1.0291999999999986,18.5,13.513513513513514,0.995154519199978,0.9942127943982454,0.9942127943982454,0.9880875746196724,36350,36350,0.9942127943982454
lowfield_sourcebacked,1.0291999999999986,18.75,13.333333333333334,0.9945406112863404,0.9940675383566636,0.9940675383566636,0.9890758917160304,35870,35870,0.9940675383566636
lowfield_sourcebacked,1.0291999999999986,19.0,13.157894736842106,0.9924372169777648,0.9918426513915276,0.9918426513915276,0.9830359728865732,35402,35402,0.9918426513915276
lowfield_sourcebacked,1.0291999999999986,19.25,12.987012987012989,0.994758757186782,0.9924459230530656,0.9924459230530656,0.9868048004026692,34934,34934,0.9924459230530656
lowfield_sourcebacked,1.0291999999999986,19.5,12.82051282051282,0.9952003516279267,0.9941044880864685,0.9941044880864685,0.9881022630048878,34490,34490,0.9941044880864685
lowfield_sourcebacked,1.0291999999999986,19.75,12.658227848101266,0.9927951480664527,0.9925114675417936,0.9925114675417936,0.9854711706315008,34058,34058,0.9925114675417936
lowfield_sourcebacked,1.0291999999999986,20.0,12.499999999999998,0.994396216140163,0.9920794690148256,0.9920794690148256,0.989003773722616,33626,33626,0.9920794690148256
lowfield_sourcebacked,1.0291999999999986,20.25,12.34567901234568,0.9946901473462496,0.9918495117935122,0.9918495117935122,0.9853070165082104,33218,33218,0.9918495117935122
lowfield_sourcebacked,1.0291999999999986,20.5,12.19512195121951,0.9946647252214278,0.993591895316602,0.993591895316602,0.9877096725034556,32810,32810,0.993591895316602
lowfield_sourcebacked,1.0291999999999986,20.75,12.048192771084338,0.9918652188415008,0.9917535372280908,0.9917535372280908,0.9834972782897792,32414,32414,0.9917535372280908
lowfield_sourcebacked,1.0291999999999986,21.0,11.904761904761903,0.9937350268393196,0.991630217836202,0.991630217836202,0.9876769421788552,32030,32030,0.991630217836202
lowfield_sourcebacked,1.0291999999999986,21.25,11.764705882352938,0.994151295708716,0.9904770372157482,0.9904770372157482,0.9838313629779856,31646,31646,0.9904770372157482
lowfield_sourcebacked,1.0291999999999986,21.5,11.627906976744187,0.9941304851883088,0.9930335354471485,0.9930335354471485,0.9852651230037444,31286,31286,0.9930335354471485
lowfield_sourcebacked,1.0291999999999986,21.75,11.49425287356322,0.9932299719590952,0.9936890087928204,0.9932299719590952,0.987417858993934,30926,30926,0.9932299719590952
